YearInv,Plot,SubPlot,Quadrat,StandardID,Species,CoorX,CoorY,TreeStatus,DBH,Notes2024
2002,3,18,4,1610,AS,77.81108818,43.64296103,AS,11.6,
2007,3,18,4,1610,AS,77.81108818,43.64296103,AS,12.1,
1997,3,18,4,1610,AS,77.81108818,43.64296103,AS,11.3,
1997,3,18,4,1611,AS,78.64152276,41.18090625,AS,4.3,
2002,3,18,4,1611,AS,78.64152276,41.18090625,AL,4.5,
2007,3,18,4,1611,AS,78.64152276,41.18090625,AL,4.6,
2002,3,18,4,1612,AS,77.77094908,40.99243741,AL,7.1,
1997,3,18,4,1612,AS,77.77094908,40.99243741,AS,6.8,
2007,3,18,4,1612,AS,77.77094908,40.99243741,AL,7.8,
2002,3,18,4,1613,AS,76.7744266,40.16904514,AS,7.5,
2007,3,18,4,1613,AS,76.7744266,40.16904514,AS,7.5,
1997,3,18,4,1613,AS,76.7744266,40.16904514,AS,7.3,
1997,3,18,4,1614,AS,73.50123573,42.75856177,AS,30.2,
2002,3,18,4,1614,AS,73.50123573,42.75856177,AB,32.3,
2007,3,18,4,1614,AS,73.50123573,42.75856177,AS,32.3,
2007,3,18,4,1615,FG,72.82866816,43.19288265,AS,12.2,
1997,3,18,4,1615,FG,72.82866816,43.19288265,AS,10.5,
2002,3,18,4,1615,FG,72.82866816,43.19288265,AB,11.8,
2007,3,18,4,1616,AS,70.38522838,44.40318057,AB,12.2,
1997,3,18,4,1616,AS,70.38522838,44.40318057,AS,12,
2002,3,18,4,1616,AS,70.38522838,44.40318057,AS,12.2,
1997,3,18,4,1631,AS,70.25720929,47.3655104,AS,14.6,
2002,3,18,4,1631,AS,70.25720929,47.3655104,AB,14.8,
2007,3,18,4,1631,AS,70.25720929,47.3655104,AB,15.4,
1997,3,18,4,1632,AS,74.54917944,48.55576217,AS,4,
2002,3,18,4,1632,AS,74.54917944,48.55576217,AS,4.5,
2007,3,18,4,1632,AS,74.54917944,48.55576217,DS,,
2007,3,19,1,1641,AS,63.07661906,28.93515054,AB,6.6,
2002,3,19,1,1641,AS,63.07661906,28.93515054,AB,6.6,
1997,3,19,1,1641,AS,63.07661906,28.93515054,AS,6.4,
1997,3,19,1,1642,AS,63.82525775,29.01174252,AS,10.2,
2002,3,19,1,1642,AS,63.82525775,29.01174252,AB,11.4,
2007,3,19,1,1642,AS,63.82525775,29.01174252,AB,11.8,
1997,3,19,1,1686,QR,68.57830934,26.15801881,AS,39.7,
2002,3,19,1,1686,QR,68.57830934,26.15801881,AB,41.3,
2007,3,19,1,1686,QR,68.57830934,26.15801881,AS,42.7,
2002,3,19,1,1687,QR,69.48,29.13,AB,36.3,
2007,3,19,1,1687,QR,69.48,29.13,AS,37.7,
1997,3,19,1,1687,QR,69.48,29.13,AS,34.9,
2002,3,19,1,1688,AS,67.49339474,28.2448561,AS,11,
2007,3,19,1,1688,AS,67.49339474,28.2448561,AS,11.4,
1997,3,19,1,1688,AS,67.49339474,28.2448561,AS,10.6,
1997,3,19,1,1689,AS,62.54120966,26.98191617,AS,9.1,
2002,3,19,1,1689,AS,62.54120966,26.98191617,AB,9.5,
2007,3,19,1,1689,AS,62.54120966,26.98191617,AB,10.1,
2007,3,19,1,1690,TA,63.30335312,24.54667551,DF,,
2002,3,19,1,1690,TA,63.30335312,24.54667551,DS,,
1997,3,19,1,1690,TA,63.30335312,24.54667551,AL,13.6,
1997,3,19,1,1691,OV,62.73022384,23.89916373,AS,13.2,
2002,3,19,1,1691,OV,62.73022384,23.89916373,AS,13.8,
2007,3,19,1,1691,OV,62.73022384,23.89916373,AS,15.5,
1997,3,19,1,1692,AS,64.08826719,23.81237083,AS,5.7,
2002,3,19,1,1692,AS,64.08826719,23.81237083,AB,6.1,
2007,3,19,1,1692,AS,64.08826719,23.81237083,DB,,
2002,3,19,1,1693,AS,65.43750124,22.85096564,AB,16.3,
2007,3,19,1,1693,AS,65.43750124,22.85096564,AS,17.4,
1997,3,19,1,1693,AS,65.43750124,22.85096564,AS,14.9,
2002,3,19,1,1694,TC,62.8070392,21.75403276,AS,20.4,
2007,3,19,1,1694,TC,62.8070392,21.75403276,AS,21.1,
1997,3,19,1,1694,TC,62.8070392,21.75403276,AS,20.2,
1997,3,19,1,1695,BA,64.71196851,20.74318436,AS,15.3,
2002,3,19,1,1695,BA,64.71196851,20.74318436,AL,17.1,
2007,3,19,1,1695,BA,64.71196851,20.74318436,AL,18.2,
2002,3,19,1,1696,OV,66.12531741,20.20306351,DB,6,
1997,3,19,1,1696,OV,66.12531741,20.20306351,AS,6.1,
2007,3,19,1,1696,OV,66.12531741,20.20306351,DF,,
2002,3,19,2,1633,AS,60.74779627,38.54735051,AS,13.5,
2007,3,19,2,1633,AS,60.74779627,38.54735051,AS,14.1,
1997,3,19,2,1633,AS,60.74779627,38.54735051,AS,13.2,
1997,3,19,2,1634,PS,60.33966036,36.48110568,AS,11.2,
2002,3,19,2,1634,PS,60.33966036,36.48110568,DS,,
2007,3,19,2,1634,PS,60.33966036,36.48110568,DS,,
2002,3,19,2,1635,OV,60.10977564,36.289042,AS,12,
2007,3,19,2,1635,OV,60.10977564,36.289042,AL,12.6,
1997,3,19,2,1635,OV,60.10977564,36.289042,AS,11.4,
2002,3,19,2,1636,AS,61.02492342,33.82506627,AS,5.2,
2007,3,19,2,1636,AS,61.02492342,33.82506627,AS,4.8,
1997,3,19,2,1636,AS,61.02492342,33.82506627,AS,4.8,
1997,3,19,2,1637,OV,62.69119146,33.10240516,AS,17.2,
2002,3,19,2,1637,OV,62.69119146,33.10240516,AS,17.9,
2007,3,19,2,1637,OV,62.69119146,33.10240516,AL,18.6,
2007,3,19,2,1638,QR,62.8301453,32.60961369,AS,32.4,
1997,3,19,2,1638,QR,62.8301453,32.60961369,AS,30.6,
2002,3,19,2,1638,QR,62.8301453,32.60961369,AB,31.5,
1997,3,19,2,1639,QR,62.26349452,32.36528709,AS,37.1,
2002,3,19,2,1639,QR,62.26349452,32.36528709,AB,38.7,
2007,3,19,2,1639,QR,62.26349452,32.36528709,AB,40.2,
1997,3,19,2,1640,OV,60.656229,30.21322173,AS,8.3,
2002,3,19,2,1640,OV,60.656229,30.21322173,AL,8.5,
2007,3,19,2,1640,OV,60.656229,30.21322173,DS,8.5,
2007,3,19,2,1643,AS,66.697776,31.75582364,AL,9.7,
1997,3,19,2,1643,AS,66.697776,31.75582364,AS,9.1,
2002,3,19,2,1643,AS,66.697776,31.75582364,AL,9.8,
2007,3,19,2,1644,AS,67.73555806,30.96119858,AS,9.1,
1997,3,19,2,1644,AS,67.73555806,30.96119858,AS,8.5,
2002,3,19,2,1644,AS,67.73555806,30.96119858,AS,8.8,
1997,3,19,2,1645,AS,68.89264304,32.88476352,AS,10,
2002,3,19,2,1645,AS,68.89264304,32.88476352,AS,10.5,
2007,3,19,2,1645,AS,68.89264304,32.88476352,AS,11,
1997,3,19,2,1647,FG,68.1752807,36.36355243,AS,6.2,
2002,3,19,2,1647,FG,68.1752807,36.36355243,AS,6.5,
2007,3,19,2,1647,FG,68.1752807,36.36355243,AS,6.8,
2007,3,19,2,1648,OV,67.64747059,35.82271461,DF,,
2002,3,19,2,1648,OV,67.64747059,35.82271461,DS,7,
1997,3,19,2,1648,OV,67.64747059,35.82271461,AS,6.7,
1997,3,19,2,1649,OV,67.68493125,35.72999622,AS,10.6,
2002,3,19,2,1649,OV,67.68493125,35.72999622,DB,10.6,
2007,3,19,2,1649,OV,67.68493125,35.72999622,DF,,
1997,3,19,2,1650,QR,67.64348406,37.70781633,AS,26.6,
2002,3,19,2,1650,QR,67.64348406,37.70781633,AB,28.4,
2007,3,19,2,1650,QR,67.64348406,37.70781633,AB,29.6,
2002,3,19,2,1651,TC,68.69873151,39.25900644,AS,22,
2007,3,19,2,1651,TC,68.69873151,39.25900644,AS,23.1,
1997,3,19,2,1651,TC,68.69873151,39.25900644,AS,21.2,
2002,3,19,2,1652,OV,63.72817904,39.00664115,AB,10,
2007,3,19,2,1652,OV,63.72817904,39.00664115,DS,,
1997,3,19,2,1652,OV,63.72817904,39.00664115,AS,10.4,
1997,3,19,2,1808,AS,66.68489118,34.56285585,AS,4.6,
2002,3,19,2,1808,AS,66.68489118,34.56285585,AL,4.6,
2007,3,19,2,1808,AS,66.68489118,34.56285585,AL,12.6,
2007,3,19,3,1646,AS,69.76966332,36.59597946,DF,,
2002,3,19,3,1646,AS,69.76966332,36.59597946,DS,4.9,
1997,3,19,3,1646,AS,69.76966332,36.59597946,AS,4.8,
1997,3,19,3,1653,AS,71.58753084,38.16713817,AS,6.5,
2002,3,19,3,1653,AS,71.58753084,38.16713817,AS,6.8,
2007,3,19,3,1653,AS,71.58753084,38.16713817,AS,8.4,
1997,3,19,3,1654,QR,73.94534032,38.08914642,AS,34.3,
2002,3,19,3,1654,QR,73.94534032,38.08914642,AB,34.7,
2007,3,19,3,1654,QR,73.94534032,38.08914642,AB,35.1,
2002,3,19,3,1655,QR,74.37345145,36.73452466,AB,50.5,
2007,3,19,3,1655,QR,74.37345145,36.73452466,AB,51.2,
1997,3,19,3,1655,QR,74.37345145,36.73452466,AS,48.5,
2002,3,19,3,1656,AS,73.67662496,35.2507646,AS,20,
2007,3,19,3,1656,AS,73.67662496,35.2507646,AS,20.7,
1997,3,19,3,1656,AS,73.67662496,35.2507646,AS,19.5,
1997,3,19,3,1657,AS,72.01151733,36.57937672,AS,8,
2002,3,19,3,1657,AS,72.01151733,36.57937672,AS,8.3,
2007,3,19,3,1657,AS,72.01151733,36.57937672,AS,8.3,
2002,3,19,3,1658,QR,71.73084049,35.66132416,AB,54,
1997,3,19,3,1658,QR,71.73084049,35.66132416,AS,51.3,
2007,3,19,3,1658,QR,71.73084049,35.66132416,AB,55.6,
2002,3,19,3,1659,AS,70.52769426,34.29772484,AB,17.1,
2007,3,19,3,1659,AS,70.52769426,34.29772484,AB,17.5,
1997,3,19,3,1659,AS,70.52769426,34.29772484,AS,16.1,
1997,3,19,3,1660,AS,73.39411255,33.39411255,AS,7.3,
2002,3,19,3,1660,AS,73.39411255,33.39411255,AS,7.5,
2007,3,19,3,1660,AS,73.39411255,33.39411255,AS,7.4,
2002,3,19,3,1661,FG,73.37113608,32.15384845,AB,18.4,
2007,3,19,3,1661,FG,73.37113608,32.15384845,AB,20.3,
1997,3,19,3,1661,FG,73.37113608,32.15384845,AS,17.6,
2002,3,19,3,1662,OV,72.75766454,30.63362225,AS,11.7,
2007,3,19,3,1662,OV,72.75766454,30.63362225,AS,11.8,
1997,3,19,3,1662,OV,72.75766454,30.63362225,AS,11.3,
1997,3,19,3,1664,OV,70.94551911,29.68381056,AS,7.7,
2002,3,19,3,1664,OV,70.94551911,29.68381056,AL,7.8,
2007,3,19,3,1664,OV,70.94551911,29.68381056,AL,,
2002,3,19,3,1666,AS,75.97367102,35.54176641,AL,5.8,
1997,3,19,3,1666,AS,75.97367102,35.54176641,AS,5.8,
2007,3,19,3,1666,AS,75.97367102,35.54176641,DB,,
2002,3,19,3,1667,AS,75.0448314,38.07341788,AS,5.5,
2007,3,19,3,1667,AS,75.0448314,38.07341788,AS,5.9,
1997,3,19,3,1667,AS,75.0448314,38.07341788,AS,4.9,
1997,3,19,3,1668,AS,77.75905208,39.39953982,AS,21,
2002,3,19,3,1668,AS,77.75905208,39.39953982,AS,21.8,
2007,3,19,3,1668,AS,77.75905208,39.39953982,AS,22.4,
1997,3,19,3,1669,AS,79.24854509,38.64433945,AS,7.3,
2002,3,19,3,1669,AS,79.24854509,38.64433945,AS,7.6,
2007,3,19,3,1669,AS,79.24854509,38.64433945,AS,7.9,
1997,3,19,3,1670,AS,79.17442963,33.57593814,AS,22.2,
2002,3,19,3,1670,AS,79.17442963,33.57593814,AB,22.8,
2007,3,19,3,1670,AS,79.17442963,33.57593814,AB,23.3,
2007,3,19,3,3226,AP,58.65262,36.51512843,AL,4.3,
1997,3,19,4,1663,TC,72.4883427,29.47473375,AS,15.4,
2002,3,19,4,1663,TC,72.4883427,29.47473375,DS,15.7,
2007,3,19,4,1663,TC,72.4883427,29.47473375,DF,,
1997,3,19,4,1665,FG,70,29.47,AS,4.3,
2002,3,19,4,1665,FG,70,29.47,AL,4.4,
2007,3,19,4,1665,FG,70,29.47,AL,4.7,
2007,3,19,4,1671,AS,77.18846402,29.14042719,AL,9.3,
2002,3,19,4,1671,AS,77.18846402,29.14042719,AL,9,
1997,3,19,4,1671,AS,77.18846402,29.14042719,AS,8.6,
1997,3,19,4,1672,AS,77.29109407,28.24081592,AS,13.5,
2002,3,19,4,1672,AS,77.29109407,28.24081592,DS,,
2007,3,19,4,1672,AS,77.29109407,28.24081592,DS,,
1997,3,19,4,1673,AS,79.37683644,27.12279209,AS,9.2,
2002,3,19,4,1673,AS,79.37683644,27.12279209,AL,10,
2007,3,19,4,1673,AS,79.37683644,27.12279209,AL,10.7,
2002,3,19,4,1674,AS,78.65370171,23.02383546,AS,15,
2007,3,19,4,1674,AS,78.65370171,23.02383546,AS,15.7,
1997,3,19,4,1674,AS,78.65370171,23.02383546,AS,14.5,
2002,3,19,4,1675,QR,76.19577393,21.23606798,AB,55.8,
2007,3,19,4,1675,QR,76.19577393,21.23606798,AB,56.3,
1997,3,19,4,1675,QR,76.19577393,21.23606798,AS,51.2,
1997,3,19,4,1677,AS,74.12717098,21.57361979,AS,4.2,
2002,3,19,4,1677,AS,74.12717098,21.57361979,AS,4.4,
2007,3,19,4,1677,AS,74.12717098,21.57361979,AS,5.3,
2007,3,19,4,1678,AS,74.65984772,26.79131279,AB,12.6,
2002,3,19,4,1678,AS,74.65984772,26.79131279,AB,12.5,
1997,3,19,4,1678,AS,74.65984772,26.79131279,AS,12.3,
1997,3,19,4,1679,AS,75.42165752,26.42300683,AL,5.3,
2002,3,19,4,1679,AS,75.42165752,26.42300683,AL,5.3,
2007,3,19,4,1679,AS,75.42165752,26.42300683,AL,5.4,
1997,3,19,4,1680,AS,76.69068801,27.22315753,AS,5.9,
2002,3,19,4,1680,AS,76.69068801,27.22315753,AL,5,
2007,3,19,4,1680,AS,76.69068801,27.22315753,AL,5.1,
2002,3,19,4,1681,AS,73.49732225,24.81365112,AB,32.4,
2007,3,19,4,1681,AS,73.49732225,24.81365112,AB,32.6,
1997,3,19,4,1681,AS,73.49732225,24.81365112,AS,31.8,
2002,3,19,4,1682,AS,73.66505349,24.86369026,AL,15,
2007,3,19,4,1682,AS,73.66505349,24.86369026,AL,16.1,
1997,3,19,4,1682,AS,73.66505349,24.86369026,AS,14.7,
1997,3,19,4,1683,FG,70.25670382,23.6710357,AS,20.2,
2002,3,19,4,1683,FG,70.25670382,23.6710357,AB,21,
2007,3,19,4,1683,FG,70.25670382,23.6710357,AS,21.3,
2002,3,19,4,1684,QR,70.19653327,21.011076,AB,36.7,
1997,3,19,4,1684,QR,70.19653327,21.011076,AS,35.5,
2007,3,19,4,1684,QR,70.19653327,21.011076,AS,38.4,
2002,3,19,4,1685,AS,70,20,AS,6.9,
2007,3,19,4,1685,AS,70,20,AS,7.4,
1997,3,19,4,1685,AS,70,20,AS,6.6,
1997,3,19,4,1809,OV,77.76614259,21.18776305,AL,5.1,
2002,3,19,4,1809,OV,77.76614259,21.18776305,AL,5.7,
2007,3,19,4,1809,OV,77.76614259,21.18776305,AL,6.8,
2002,3,20,1,1728,AS,60.44014539,8.398474387,AS,7.3,
2007,3,20,1,1728,AS,60.44014539,8.398474387,AS,7.9,
1997,3,20,1,1728,AS,60.44014539,8.398474387,AS,5.6,
2002,3,20,1,1729,QR,63.21571719,7.575754944,AB,41.5,
2007,3,20,1,1729,QR,63.21571719,7.575754944,AB,42.3,
1997,3,20,1,1729,QR,63.21571719,7.575754944,AS,39,
1997,3,20,1,1730,OV,64.99255535,6.226619805,AS,5.8,
2002,3,20,1,1730,OV,64.99255535,6.226619805,AS,7,
2007,3,20,1,1730,OV,64.99255535,6.226619805,AS,7.8,
2007,3,20,1,1731,AS,65.94292353,6.082126791,AS,18.8,
2002,3,20,1,1731,AS,65.94292353,6.082126791,AS,18.2,
1997,3,20,1,1731,AS,65.94292353,6.082126791,AS,16.7,
1997,3,20,1,1732,OV,66.78073247,7.745844605,AS,4.6,
2002,3,20,1,1732,OV,66.78073247,7.745844605,AB,4.7,
2007,3,20,1,1732,OV,66.78073247,7.745844605,DB,,
1997,3,20,1,1733,AS,68.97607861,1.576700668,AS,10.9,
2002,3,20,1,1733,AS,68.97607861,1.576700668,AS,11.2,
2007,3,20,1,1733,AS,68.97607861,1.576700668,AS,11.5,
2002,3,20,1,1734,AS,67.49663703,0.624158491,AS,20.5,
2007,3,20,1,1734,AS,67.49663703,0.624158491,AS,21.2,
1997,3,20,1,1734,AS,67.49663703,0.624158491,AS,19,
2002,3,20,1,1735,OV,64.98760965,0.526823455,AS,7.1,
2007,3,20,1,1735,OV,64.98760965,0.526823455,AS,7.1,
1997,3,20,1,1735,OV,64.98760965,0.526823455,AS,6.3,
1997,3,20,1,1736,AS,64.65043447,0.468026339,AS,15.5,
2002,3,20,1,1736,AS,64.65043447,0.468026339,AS,15.9,
2007,3,20,1,1736,AS,64.65043447,0.468026339,AB,16.3,
2002,3,20,1,1737,QR,64.99313671,3.251495039,AS,29.5,
1997,3,20,1,1737,QR,64.99313671,3.251495039,AS,27.8,
2007,3,20,1,1737,QR,64.99313671,3.251495039,AS,30.2,
2002,3,20,1,1738,OV,64.92067816,3.827543547,AS,5,
2007,3,20,1,1738,OV,64.92067816,3.827543547,AS,5.7,
1997,3,20,1,1738,OV,64.92067816,3.827543547,AS,4.2,
1997,3,20,1,1739,OV,62.9073196,0.495968528,AS,10.2,
2002,3,20,1,1739,OV,62.9073196,0.495968528,AS,11.4,
2007,3,20,1,1739,OV,62.9073196,0.495968528,AS,,
2002,3,20,1,1740,OV,62.1882613,1.648973163,AS,8.5,
2007,3,20,1,1740,OV,62.1882613,1.648973163,AS,8.7,
1997,3,20,1,1740,OV,62.1882613,1.648973163,AS,7.9,
2002,3,20,1,1741,OV,61.09716468,3.1863976,AB,11.8,
2007,3,20,1,1741,OV,61.09716468,3.1863976,AB,12.3,
1997,3,20,1,1741,OV,61.09716468,3.1863976,AS,11.6,
1997,3,20,1,1742,OV,62.79944464,4.310766719,AS,16.1,
2002,3,20,1,1742,OV,62.79944464,4.310766719,DB,16.1,
2007,3,20,1,1742,OV,62.79944464,4.310766719,DB,,
2002,3,20,1,1748,QR,80,1.9,DF,,
1997,3,20,1,1748,QR,80,1.9,AS,57.4,
2007,3,20,1,1748,QR,80,1.9,DF,,
2002,3,20,1,1749,FG,79.59625446,0.75933493,AS,5.7,
2007,3,20,1,1749,FG,79.59625446,0.75933493,AS,6.8,
1997,3,20,1,1749,FG,79.59625446,0.75933493,AS,4.7,
1997,3,20,1,1751,OV,80,6.3,AS,11.7,
2002,3,20,1,1751,OV,80,6.3,AB,12.8,
2007,3,20,1,1751,OV,80,6.3,DF,,
2007,3,20,1,2383,FG,79.5992275,3.446778409,AS,5,
2002,3,20,1,2383,FG,79.5992275,3.446778409,AB,4.3,
2002,3,20,1,2385,OV,64.0128625,8.863962689,AS,4,
2007,3,20,1,2385,OV,64.0128625,8.863962689,AL,4.8,
2007,3,20,1,3223,OV,67.4959225,7.537111242,AL,4.9,
2007,3,20,1,3224,OV,65.64748,7.996878744,AS,4.4,
2007,3,20,1,3225,OV,62.1338775,5.350155775,AS,4.3,
1997,3,20,2,1697,AS,60.68118811,13.50440904,AS,17.2,
2002,3,20,2,1697,AS,60.68118811,13.50440904,AS,19,
2007,3,20,2,1697,AS,60.68118811,13.50440904,AS,23.3,
1997,3,20,2,1698,AS,60.90350369,10.29356614,AS,5.1,
2007,3,20,2,1698,AS,60.90350369,10.29356614,AL,7.2,
2002,3,20,2,1698,AS,60.90350369,10.29356614,AL,6.2,
1997,3,20,2,1699,AS,64.09800231,10.82947168,AS,17,
2002,3,20,2,1699,AS,64.09800231,10.82947168,AS,18.8,
2007,3,20,2,1699,AS,64.09800231,10.82947168,AS,20,
1997,3,20,2,1700,OV,65.48068842,10.07888488,AS,12.4,
2002,3,20,2,1700,OV,65.48068842,10.07888488,AB,12.4,
2007,3,20,2,1700,OV,65.48068842,10.07888488,DB,,
2002,3,20,2,1701,OV,67.87046137,13.27920192,AB,15.4,
2007,3,20,2,1701,OV,67.87046137,13.27920192,AB,15.5,
1997,3,20,2,1701,OV,67.87046137,13.27920192,AS,15.1,
2002,3,20,2,1702,AS,67.80078742,13.66010437,AL,4.8,
2007,3,20,2,1702,AS,67.80078742,13.66010437,AB,5.1,
1997,3,20,2,1702,AS,67.80078742,13.66010437,AS,4.5,
1997,3,20,2,1703,AS,67.67717828,13.86582453,AS,15.8,
2002,3,20,2,1703,AS,67.67717828,13.86582453,AS,16,
2007,3,20,2,1703,AS,67.67717828,13.86582453,AB,16.3,
2002,3,20,2,1704,AS,67.36748376,14.74918501,AL,9.2,
1997,3,20,2,1704,AS,67.36748376,14.74918501,AS,8.2,
2007,3,20,2,1704,AS,67.36748376,14.74918501,AL,9.3,
2002,3,20,2,1705,OV,63.07721055,14.73848871,AL,6.4,
2007,3,20,2,1705,OV,63.07721055,14.73848871,AL,6.8,
1997,3,20,2,1705,OV,63.07721055,14.73848871,AS,6,
1997,3,20,2,1707,AS,68.69,17.73101344,AS,11.7,
2002,3,20,2,1707,AS,68.69,17.73101344,AS,13,
2007,3,20,2,1707,AS,68.69,17.73101344,AS,13.7,
2007,3,20,2,1708,AS,65.13069648,19.22877809,AS,12.4,
1997,3,20,2,1708,AS,65.13069648,19.22877809,AS,11.7,
2002,3,20,2,1708,AS,65.13069648,19.22877809,AS,12.2,
2007,3,20,2,1709,AS,64.76468202,18.59720078,AS,18.5,
1997,3,20,2,1709,AS,64.76468202,18.59720078,AS,16.2,
2002,3,20,2,1709,AS,64.76468202,18.59720078,AS,17.4,
2002,3,20,2,2384,OV,61.5482625,9.68705235,AS,4.5,
2007,3,20,2,2384,OV,61.5482625,9.68705235,AS,5.4,
1997,3,20,3,1676,AS,74.17226102,19.4901389,AS,6.1,
2002,3,20,3,1676,AS,74.17226102,19.4901389,AS,7.2,
2007,3,20,3,1676,AS,74.17226102,19.4901389,AS,8.9,
1997,3,20,3,1706,AS,70.53084677,17.59146242,AS,5.3,
2007,3,20,3,1706,AS,70.53084677,17.59146242,AS,6.4,
2002,3,20,3,1706,AS,70.53084677,17.59146242,AS,6,
1997,3,20,3,1710,QR,72.71247861,12.44232671,AS,42.8,
2002,3,20,3,1710,QR,72.71247861,12.44232671,AS,45,
2007,3,20,3,1710,QR,72.71247861,12.44232671,AL,45.2,
1997,3,20,3,1711,AS,73.14147442,14.16887736,AS,10.1,
2002,3,20,3,1711,AS,73.14147442,14.16887736,AS,10.8,
2007,3,20,3,1711,AS,73.14147442,14.16887736,AL,11.9,
2002,3,20,3,1712,AS,72.2065903,11.0952923,AS,11.9,
2007,3,20,3,1712,AS,72.2065903,11.0952923,AS,11.4,
1997,3,20,3,1712,AS,72.2065903,11.0952923,AS,10.6,
2002,3,20,3,1713,OV,71.04379826,17.42701052,DS,,
2007,3,20,3,1713,OV,71.04379826,17.42701052,DS,,
1997,3,20,3,1713,OV,71.04379826,17.42701052,AS,8.9,
1997,3,20,3,1714,AS,76.0320555,15.59315118,AS,7.5,
2002,3,20,3,1714,AS,76.0320555,15.59315118,AB,7.8,
2007,3,20,3,1714,AS,76.0320555,15.59315118,AB,8.7,
1997,3,20,3,1715,AS,76.60145242,15.23330434,AS,4.5,
2007,3,20,3,1715,AS,76.60145242,15.23330434,AS,5,
2002,3,20,3,1715,AS,76.60145242,15.23330434,AS,4.8,
1997,3,20,3,1716,AS,75.24620094,14.43298934,AS,4.4,
2002,3,20,3,1716,AS,75.24620094,14.43298934,AL,4.6,
2007,3,20,3,1716,AS,75.24620094,14.43298934,AL,4.9,
1997,3,20,3,1717,AS,77.99808941,17.03204549,AS,6.6,
2002,3,20,3,1717,AS,77.99808941,17.03204549,AB,6.8,
2007,3,20,3,1717,AS,77.99808941,17.03204549,AB,7,
2002,3,20,3,1719,AP,79.05794998,17.67238175,DB,,
2007,3,20,3,1719,AP,79.05794998,17.67238175,DB,,
1997,3,20,3,1719,AP,79.05794998,17.67238175,AS,4,
2002,3,20,3,1720,AS,79.22340739,13.99522264,AL,5.5,
2007,3,20,3,1720,AS,79.22340739,13.99522264,AS,6,
1997,3,20,3,1720,AS,79.22340739,13.99522264,AS,4.4,
1997,3,20,3,1721,OV,79.03643036,12.06638175,AS,4.8,
2002,3,20,3,1721,OV,79.03643036,12.06638175,AS,5.9,
2007,3,20,3,1721,OV,79.03643036,12.06638175,AS,6.6,
2002,3,20,3,1722,OV,79.04511734,10.22045203,AL,5.9,
1997,3,20,3,1722,OV,79.04511734,10.22045203,AS,5,
2007,3,20,3,1722,OV,79.04511734,10.22045203,AB,5.8,
2002,3,20,3,1723,OV,76.90877025,13.20106211,AS,5.5,
2007,3,20,3,1723,OV,76.90877025,13.20106211,AS,5.9,
1997,3,20,3,1723,OV,76.90877025,13.20106211,AS,4.1,
1997,3,20,3,1724,OV,77.15328117,10.55334609,AS,4.1,
2002,3,20,3,1724,OV,77.15328117,10.55334609,DB,,
2007,3,20,3,1724,OV,77.15328117,10.55334609,DF,,
2002,3,20,3,1725,AS,74.30138954,10.59894809,AL,6.7,
2007,3,20,3,1725,AS,74.30138954,10.59894809,AL,7.1,
1997,3,20,3,1725,AS,74.30138954,10.59894809,AS,6,
2002,3,20,3,1726,AS,74.2121088,10.50637487,AB,6.9,
2007,3,20,3,1726,AS,74.2121088,10.50637487,AB,6.2,
1997,3,20,3,1726,AS,74.2121088,10.50637487,AS,6.6,
1997,3,20,3,1727,QR,75.03075696,10.08673846,AS,52.9,
2002,3,20,3,1727,QR,75.03075696,10.08673846,AB,55.5,
2007,3,20,3,1727,QR,75.03075696,10.08673846,AB,58.1,
2002,3,20,4,1718,BP,77.28042354,19.666078,DF,,
1997,3,20,4,1718,BP,77.28042354,19.666078,AS,30.6,
2007,3,20,4,1718,BP,77.28042354,19.666078,DF,,
2002,3,20,4,1743,QR,74.11084964,1.038416102,AB,51.4,
2007,3,20,4,1743,QR,74.11084964,1.038416102,AS,53,
1997,3,20,4,1743,QR,74.11084964,1.038416102,AS,50.2,
1997,3,20,4,1744,OV,75.69190523,3.366115808,AS,14.3,
2002,3,20,4,1744,OV,75.69190523,3.366115808,AB,14.6,
2007,3,20,4,1744,OV,75.69190523,3.366115808,AB,14.6,
2007,3,20,4,1745,AS,73.5837427,2.618940305,AS,10.9,
1997,3,20,4,1745,AS,73.5837427,2.618940305,AS,9.7,
2002,3,20,4,1745,AS,73.5837427,2.618940305,AS,11,
2007,3,20,4,1746,AS,70.84943915,5.363147689,AB,26.3,
1997,3,20,4,1746,AS,70.84943915,5.363147689,AS,25.1,
2002,3,20,4,1746,AS,70.84943915,5.363147689,AB,25.5,
1997,3,20,4,1747,FG,78.40577656,1.83394428,AS,13.3,
2002,3,20,4,1747,FG,78.40577656,1.83394428,DB,,
2007,3,20,4,1747,FG,78.40577656,1.83394428,DB,,
1997,3,20,4,1750,FG,74.28761801,1.214204274,AS,4.1,
2002,3,20,4,1750,FG,74.28761801,1.214204274,AB,4.3,
2007,3,20,4,1750,FG,74.28761801,1.214204274,DS,,
2007,3,20,4,1752,AS,75.63042931,8.409606334,AS,18.8,
1997,3,20,4,1752,AS,75.63042931,8.409606334,AS,17.5,
2002,3,20,4,1752,AS,75.63042931,8.409606334,AS,18.9,
1997,3,20,4,1753,OV,75.46346042,8.525988937,AS,4.5,
2002,3,20,4,1753,OV,75.46346042,8.525988937,AS,4.6,
2007,3,20,4,1753,OV,75.46346042,8.525988937,AS,4.8,
